dcid,sentence
Count_Person_SpeakEnglishLessThanVeryWell_5OrMoreYears_YorubaTwiIgboOrOtherLanguagesOfWesternAfricaSpokenAtHome,"Population: Speak English Less Than Very Well, Yoruba Twi Igbo or Other Languages of Western Africa;Yoruba Twi Igbo or Other Languages of Western Africa Who Speak English Less Than Very Well;people from west africa who speak languages other than english as their first language;people from western africa who speak languages other than english;people who speak yoruba, twi, igbo, or other languages from western africa and don't speak english very well;people who speak yoruba, twi, igbo, or other languages of western africa and who speak english less than very well"
Count_Person_SpeakEnglishNotAtAll,1 population that does not speak english;4 population that is not native english speakers;Non-English Speaking Population;Population: Speak English Not At All;people who don't speak english;the non-english-speaking community
Count_Person_SpeakEnglishNotWell,Population Not Fluent in English;Population: Speak English Not Well;people who are not fluent in english;people who do not speak english fluently;people who don't speak english very well;people who don't speak english well
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_AfricanLanguagesSpokenAtHome,"African Languages Speaking Fluent English;Population: Speak English Very Well, African Languages;english speakers who are fluent in african languages;people who can speak english and african languages fluently;people who speak english fluently and also speak one or more african languages;those who are fluent in english and african languages"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_AmharicSomaliOrOtherAfroAsiaticLanguagesSpokenAtHome,"Amharic Somali or Other Afro Asiatic Languages Who Speaks English Very Well;Population: Speak English Very Well, Amharic Somali or Other Afro Asiatic Languages;a person who is a polyglot and speaks amharic, somali, or another afro-asiatic language as well as english;a person who speaks english very well and is fluent in amharic, somali, or another afro-asiatic language;an individual who is proficient in both amharic, somali, or another afro-asiatic language and english;someone who is a native speaker of amharic, somali, or another afro-asiatic language and is also fluent in english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_ArabicSpokenAtHome,"Arabic Population Fluent in English;Population: Speak English Very Well, Arabic;the number of arabic speakers who are able to speak english well;the number of arabic speakers who are proficient in english;the number of arabic speakers who can speak english fluently;the percentage of arabic speakers who are able to communicate in english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_ArmenianSpokenAtHome,"Armenian Population Speak Fluent English;Population: Speak English Very Well, Armenian;a large number of armenians are fluent in english;english is a common language spoken by armenians;english is widely spoken in armenia;many armenians speak english fluently"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_BengaliSpokenAtHome,"Population Speaking Bengali And English Fluently;Population: Speak English Very Well, Bengali;number of people who are bilingual in bengali and english;number of people who are fluent in bengali and english;number of people who speak bengali and english fluently;number of people who speak both bengali and english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_ChineseInclMandarinCantoneseSpokenAtHome,"Chinese Incl Mandarin Cantonese Population Who Speaks English Very Well;Population: Speak English Very Well, Chinese Incl Mandarin Cantonese;people who speak english very well, including those who speak mandarin or cantonese"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_ChineseSpokenAtHome,"Chinese People Speak Fluent English;Population: Speak English Very Well, Chinese;chinese people are fluent in english;chinese people are good at english;chinese people have a good command of english;chinese people speak english well"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_FrenchCreoleSpokenAtHome,"French Creole Who are Fluent in English;Population: Speak English Very Well, French Creole;english-fluent french creole speakers;french creole speakers who are bilingual in english and french creole;french creole speakers who are proficient in english;french creole speakers who speak english fluently"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_FrenchInclCajunSpokenAtHome,"French Incl Cajun Population Fluent in English;Population: Speak English Very Well, French Incl Cajun;cajuns in the united states who are also fluent in english;people who speak french, including cajuns, and who are fluent in english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_FrenchInclPatoisCajunSpokenAtHome,"French Population Who Speak English Very Well;Population: Speak English Very Well, French Incl Patois Cajun;the number of french people who are fluent in english;the number of french people who can speak english well;the percentage of french people who speak english very well;the proportion of french people who have a good command of english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_GermanSpokenAtHome,"German Population Fluent in English;Population: Speak English Very Well, German;the number of germans who are proficient in english;the number of germans who can speak english fluently;the percentage of germans who are fluent in english;the proportion of germans who are english-speaking"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_GreekSpokenAtHome,"Greek Population Fluent in English;Population: Speak English Very Well, Greek;the number of greeks who are able to communicate in english;the number of greeks who are proficient in english;the number of greeks who can speak english fluently;the percentage of greeks who are fluent in english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_GujaratiSpokenAtHome,"Gujarati Population Fluent in English;Population: Speak English Very Well, Gujarati;the number of gujaratis who are conversant in english;the number of gujaratis who are proficient in english;the number of gujaratis who can speak english fluently;the percentage of gujaratis who are fluent in english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_HaitianSpokenAtHome,"Population: Speak English Very Well, Haitian;haitians speak english very well;haitians who speak english very well;many people in this area speak english very well, as well as haitian creole;this is a very diverse area, with people from all over the world as a result, you'll find that many people here speak english and haitian creole"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_HebrewSpokenAtHome,"Population Speaking Hebrew And English Fluently;Population: Speak English Very Well, Hebrew"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_HindiSpokenAtHome,"Hindus Fluent in English;Population: Speak English Very Well, Hindi;english-speaking hindus;hindus who are fluent in english;hindus who are proficient in english;hindus who speak english fluently"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_HmongSpokenAtHome,"Hmong Population Speaking Fluent English;Population: Speak English Very Well, Hmong;the hmong population's english proficiency rate;the number of hmong people who speak english as their first language;the percentage of hmong people who speak fluent english;the proportion of hmong people who are english-fluent"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_HungarianSpokenAtHome,"Hungarian Population Fluent in English;Population: Speak English Very Well, Hungarian;the number of hungarians who are proficient in english;the number of hungarians who can speak english fluently;the percentage of hungarians who are fluent in english;the proportion of hungarians who speak english fluently"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_IlocanoSamoanHawaiianOrOtherAustronesianLanguagesSpokenAtHome,"Ilocano Samoan Hawaiian or Other Austronesian Languages Who Speak Fluent English;Population: Speak English Very Well, Ilocano Samoan Hawaiian or Other Austronesian Languages;english speakers who are fluent in ilocano, samoan, hawaiian, or other austronesian languages;people who speak fluent english and are native to ilocano, samoan, hawaiian, or other austronesian languages;people who speak ilocano, samoan, hawaiian, or other austronesian languages and are fluent in english;speakers of ilocano, samoan, hawaiian, or other austronesian languages who are also fluent in english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_ItalianSpokenAtHome,"Italians Speak Fluent English;Population: Speak English Very Well, Italian;italians are fluent in english;italians are proficient in english;italians have a good command of english;italians speak english well"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_JapaneseSpokenAtHome,"1 the percentage of japanese people who are fluent in english;2 the number of japanese people who can speak english fluently;3 the proportion of japanese people who are english-fluent;4 the number of japanese people who are proficient in english;Japanese Population Fluent in English;Population: Speak English Very Well, Japanese"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_KhmerSpokenAtHome,"Khmer Population Speaking Fluent English;Population: Speak English Very Well, Khmer;the number of khmer people who are fluent in english;the percentage of khmer people who are able to communicate effectively in english;the percentage of khmer people who speak english fluently;the proportion of khmer people who can speak english fluently"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_KoreanSpokenAtHome,"Koreans Who Speak Fluent English;Population: Speak English Very Well, Korean;english-speaking koreans;koreans who are fluent in english;koreans who are proficient in english;koreans who speak english well"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome,Population Fluent in English;Population: Speak English Very Well;english-fluent population
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_LaotianSpokenAtHome,"Laotian Population Who speak English well;Population: Speak English Very Well, Laotian;laotian english speakers;laotians who are fluent in english;laotians who speak english well;laotians with a good command of english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_MalayalamKannadaOrOtherDravidianLanguagesSpokenAtHome,"Other Dravidian Languages Speakers Fluent In English;Population: Speak English Very Well, Malayalam Kannada or Other Dravidian Languages;individuals who are fluent in english and speak other dravidian languages;people who speak other dravidian languages and are also fluent in english;speakers of other dravidian languages who are fluent in english;those who are able to communicate in english and other dravidian languages"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_MonKhmerCambodianSpokenAtHome,"Moderate English Speaking Mon Khmer Cambodian Speakers;Population: Speak English Very Well, Mon Khmer Cambodian;cambodians who are able to communicate effectively in english;cambodians who are fluent in english;khmer speakers from cambodia who have a good command of english;people from cambodia who speak english at an intermediate level"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_NavajoSpokenAtHome,"Navajo Population Who Speak Fluent English;Population: Speak English Very Well, Navajo;the level of english proficiency among navajo people;the number of navajo people who speak english fluently;the percentage of navajo people who speak english fluently;the proportion of navajo people who speak english fluently"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_NepaliMarathiOrOtherIndicLanguagesSpokenAtHome,"Nepali Marathi or Other Indic Languages Population Speak Moderate English;Population: Speak English Very Well, Nepali Marathi or Other Indic Languages;what percentage of the population in nepali, marathi, or other indic languages speaks english at a moderate level?;what percentage of the population speaks moderate english in nepali, marathi, or other indic languages?;what proportion of people in nepali, marathi, or other indic languages speak english at a level that is considered to be moderate?;what proportion of people in nepali, marathi, or other indic languages speak moderate english?"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_OtherAndUnspecifiedLanguagesSpokenAtHome,"Population Speaking Other And Unspecified Languages And English Very Well;Population: Speak English Very Well, Other And Unspecified Languages"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_OtherAsianLanguagesSpokenAtHome,"Asian Population Who Speak Fluent English;Population: Speak English Very Well, Other Asian Languages;asians who are fluent in english;english-speaking asians;the asian population that speaks english fluently;the percentage of asians who speak english fluently"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_OtherIndicLanguagesSpokenAtHome,"Other Indic Language Speakers Fluent in English;Population: Speak English Very Well, Other Indic Languages;english-fluent speakers of indic languages;indic language speakers who are english-fluent;indic language speakers who are proficient in english;people who speak indic languages and are fluent in english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_OtherLanguagesOfAsiaSpokenAtHome,"Other Languages of Asia Population Speak Fluent English;Population: Speak English Very Well, Other Languages of Asia;how many people in asia speak english fluently?;what is the percentage of english speakers in asia?"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_OtherNativeLanguagesOfNorthAmericaSpokenAtHome,"Population: Speak English Very Well, Other Native Languages of North America;people who speak english and other native languages of north america fluently;population who speak english very well and other native languages of north america"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_OtherNativeNorthAmericanLanguagesSpokenAtHome,"Other Native North American Languages Who Speaks English Very Well;Population: Speak English Very Well, Other Native North American Languages;native north americans who are fluent in english;native north americans who speak english well;native speakers of english from north america;other native american speakers of english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_OtherPacificIslandLanguagesSpokenAtHome,"Population Speaking Other Pacific Island Languages And English Very Well;Population: Speak English Very Well, Other Pacific Island Languages;the number of people who speak other pacific island languages and english very well;the percentage of people who speak other pacific island languages and english very well;the proportion of people who speak other pacific island languages and english very well;the share of people who speak other pacific island languages and english very well"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_OtherSlavicLanguagesSpokenAtHome,"Population Speaking Other Slavic Languages And English Very Well;Population: Speak English Very Well, Other Slavic Languages;number of people who speak other slavic languages and english very well;the number of people who speak other slavic languages and english very well;the percentage of people who speak other slavic languages and english very well;the proportion of people who speak other slavic languages and english very well"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_OtherWestGermanicLanguagesSpokenAtHome,"Other West Germanic Language Speakers Fluent in English;Population: Speak English Very Well, Other West Germanic Languages;english speakers who are also fluent in other west germanic languages;people who are fluent in english and also speak other west germanic languages;people who speak other west germanic languages and are also fluent in english;speakers of other west germanic languages who are also fluent in english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_PersianInclFarsiDariSpokenAtHome,"Persian Population Speaking Fluent English;Population: Speak English Very Well, Persian Incl Farsi Dari;the number of persian speakers who can speak english fluently;the number of persian speakers who can speak english well;the percentage of persian speakers who have a good command of english;the percentage of persian speakers who speak english fluently"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_PersianSpokenAtHome,"Persian Population Who are Fluent in English;Population: Speak English Very Well, Persian;the number of persian people who speak english fluently;the number of persian speakers who are also english speakers;the percentage of persian people who are fluent in english;the proportion of persian people who are english-fluent"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_PolishSpokenAtHome,"Polish Population Fluent In English;Population: Speak English Very Well, Polish;how many polish people speak english fluently?;how well do polish people speak english?;what is the english language ability of poles?;what is the level of english proficiency in poland?"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_PortugueseOrPortugueseCreoleSpokenAtHome,"Population: Speak English Very Well, Portuguese or Portuguese Creole;a lot of people in this area speak english very well, portuguese, or portuguese creole;english, portuguese, and portuguese creole are all widely spoken in this area;if you speak english, portuguese, or portuguese creole, you'll be able to communicate with most people in this area;you'll be able to find people who speak english, portuguese, or portuguese creole in this area"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_PortugueseSpokenAtHome,"Population: Speak English Very Well, Portuguese;Portuguese Population Speaking Fluent English;how many portuguese people speak english fluently?;number of portuguese speakers who can speak english fluently;the number of portuguese people who are able to speak english fluently;the number of portuguese people who have a good command of english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_PunjabiSpokenAtHome,"Population: Speak English Very Well, Punjabi;Punjabis Speaking Fluent English;english-speaking punjabis;punjabis who are fluent in english;punjabis who speak english fluently;punjabis who speak english well"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_RussianSpokenAtHome,"Population: Speak English Very Well, Russian;Russian Population Fluent In English;how many russians are fluent in english?;how well do russians speak english?;what is the level of english proficiency in russia?;what percentage of russians speak english?"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_ScandinavianLanguagesSpokenAtHome,"Population: Speak English Very Well, Scandinavian Languages;Scandinavian Who Speak English Very Well;english speakers from scandinavia;people from scandinavia who speak english very well;scandinavians who are fluent in english;scandinavians who speak english like native speakers"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_SerboCroatianSpokenAtHome,"Population: Speak English Very Well, Serbo Croatian;Serbo Croatians Fluent in English;people who are bilingual in serbo-croatian and english;people who speak serbo-croatian and english fluently;serbo-croatian speakers who are fluent in english;serbo-croatian speakers who have a good command of english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome,"Population: Speak English Very Well, Spanish or Spanish Creole;Spanish Population Fluent in English;english fluency rate in spain;english proficiency of the spanish population;proportion of spanish people who are bilingual in english;share of spanish people who are proficient in english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_SwahiliOrOtherLanguagesOfCentralEasternAndSouthernAfricaSpokenAtHome,"Population: Speak English Very Well, Swahili or Other Languages of Central Eastern And Southern Africa;Swahili Population that Speak Fluent English;the number of swahili speakers who can speak english fluently;the number of swahili speakers who speak english as a second language;the percentage of swahili speakers who are fluent in english;the proportion of swahili speakers who are english-fluent"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_TagalogInclFilipinoSpokenAtHome,"Fluent English Speaking Tagalog Speakers;Population: Speak English Very Well, Tagalog Incl Filipino;english-speaking filipinos;filipinos who are fluent in english;people who can speak tagalog and english fluently;tagalog speakers who are fluent in english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_TagalogSpokenAtHome,"Population: Speak English Very Well, Tagalog;Tagalog Population Speak Fluent English;what is the number of tagalog speakers who can speak english fluently?"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_TamilSpokenAtHome,"Population: Speak English Very Well, Tamil;Tamils Who Speak English Very Well;tamil speakers who are fluent in english;tamils who are highly proficient in english;tamils who are very good at english;tamils who speak english very well"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_TeluguSpokenAtHome,"Population: Speak English Very Well, Telugu;Telugu Population Who Speak Fluent English;the number of telugu people who speak english fluently;the percentage of telugu people who speak english fluently;the proportion of telugu people who speak english fluently;the share of telugu people who speak english fluently"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_ThaiLaoOrOtherTaiKadaiLanguagesSpokenAtHome,"Population: Speak English Very Well, Thai Lao or Other Tai Kadai Languages;Thai Lao Who Speak English Very Well or Other Tai Kadai Languages Speak English Very Well Thai Lao or Other Tai Kadai Languages;english is a common language among thai, lao, and other tai kadai speakers;people who speak thai, lao, or other tai kadai languages also speak english very well;thai and lao people who speak english very well also speak other tai kadai languages;thai, lao, and other tai kadai speakers are able to communicate effectively in english"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_ThaiSpokenAtHome,"Population: Speak English Very Well, Thai;Thai Population Speaking English Very Well;english is a second language for many thais;english is widely spoken in thailand;thai people are good at english;thais speak english very well"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_UkrainianOrOtherSlavicLanguagesSpokenAtHome,"Population: Speak English Very Well, Ukrainian or Other Slavic Languages;Ukrainian or Other Slavic Population Speaking English Very Well;people from ukraine or other slavic countries who are fluent in english;ukrainians and other slavic people who speak english very well;ukrainians or other slavic people who have a good command of english;ukrainians or other slavic people who speak english very well"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_UrduSpokenAtHome,"Population: Speak English Very Well, Urdu;Urdu Population Who Speak English Very Well;english proficiency of urdu speakers;how well do urdu speakers speak english?;the level of english proficiency among urdu speakers;the percentage of urdu speakers who speak english well"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_VietnameseSpokenAtHome,"Population in Vietnamese That Speaks Fluent English;Population: Speak English Very Well, Vietnamese;how many vietnamese people speak fluent english?;what is the number of vietnamese people who speak fluent english?;what is the percentage of vietnamese people who are fluent in english?;what percentage of vietnamese people speak fluent english?"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_YiddishPennsylvaniaDutchOrOtherWestGermanicLanguagesSpokenAtHome,"Fluent English Speakers of Yiddish Pennsylvania Dutch or Other West Germanic Languages Population;Population: Speak English Very Well, Yiddish Pennsylvania Dutch or Other West Germanic Languages;number of people who speak english fluently as well as yiddish, pennsylvania dutch, or another west germanic language;number of people who speak english, yiddish, pennsylvania dutch, or other west germanic languages as their first language;number of people who speak fluent english, yiddish, pennsylvania dutch, or other west germanic languages;population of fluent english, yiddish, pennsylvania dutch, or other west germanic language speakers"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_YiddishSpokenAtHome,"Population Who Speak Yiddish And English Very Well;Population: Speak English Very Well, Yiddish;number of people who speak yiddish and english fluently;people who are bilingual in yiddish and english;yiddish-english bilinguals;yiddish-english speakers"
Count_Person_SpeakEnglishVeryWell_5OrMoreYears_YorubaTwiIgboOrOtherLanguagesOfWesternAfricaSpokenAtHome,"Population: Speak English Very Well, Yoruba Twi Igbo or Other Languages of Western Africa;Twi Igbo or Other Languages of Western Africa Population Fluent in English;what percentage of people in western africa who speak twi, igbo, or other languages are fluent in english;what percentage of people in western africa who speak twi, igbo, or other languages speak english fluently;what proportion of the population in western africa who speak twi, igbo, or other languages are fluent in english;what proportion of the population in western africa who speak twi, igbo, or other languages speak english fluently"
Count_Person_SpeakEnglishWell,Population Fluent English;Population: Speak English Well;number of people who can speak english well;number of people who speak english fluently;the number of people who have a good command of english;the number of people who speak english fluently
Count_Person_TwoOrMoreRaces,Number of Multiracial People;Number of people who are Two or More Races;Number of people who identify as multiracial;Population: Two or More Races
Count_Person_TwoOrMoreRaces_ResidesInAdultCorrectionalFacilities,"Number of Multiracial People Residing in Adult Correctional Facilities;Number of people who are Two or More Races, in Adult Correctional Facilities;Population: Two or More Races, Adult Correctional Facilities"
Count_Person_TwoOrMoreRaces_ResidesInCollegeOrUniversityStudentHousing,"Number of Multiracial People Residing in College or University Student Housing;Number of people who are Two or More Races, in College or University Student Housing;Population: Two or More Races, College or University Student Housing"
Count_Person_TwoOrMoreRaces_ResidesInGroupQuarters,"Number of Multiracial People Residing in Group Quarters;Number of people who are Two or More Races, in Group Quarters;Population: Two or More Races, Group Quarters;The number of people in group quarters who are multiracial"
Count_Person_TwoOrMoreRaces_ResidesInInstitutionalizedGroupQuarters,"Number of Multiracial People Residing in Institutionalized Group Quarters;Number of people who are Two or More Races, in Institutionalized Group Quarters;Population: Two or More Races, Institutionalized Group Quarters;The number of people institutionalized in group quarters who identify as biracial;The number of people institutionalized in group quarters who identify as multiracial"
Count_Person_TwoOrMoreRaces_ResidesInJuvenileFacilities,"Number of Multiracial People Residing in Juvenile Facilities;Number of people who are Two or More Races, in Juvenile Facilities;Population: Two or More Races, Juvenile Facilities"
Count_Person_TwoOrMoreRaces_ResidesInMilitaryQuartersOrMilitaryShips,"Number of Multiracial People Residing in Military Quarters or on Military Ships;Number of people who are Two or More Races, in Military Quarters or Military Ships;Number of people who are biracial or multiethnic in military quarters or military ships;Number of people who are multiracial in military quarters or military ships;Population: Two or More Races, Military Quarters or Military Ships"
Count_Person_TwoOrMoreRaces_ResidesInNoninstitutionalizedGroupQuarters,"Number of Multiracial People Residing in Non-Institutionalized Group Quarters;Number of people who are Two or More Races, in Noninstitutionalized Group Quarters;Number of people who are multi-racial in non-institutional group quarters;Number of people who are multiracial in non-institutional group quarters;Population: Two or More Races, Noninstitutionalized Group Quarters"
Count_Person_TwoOrMoreRaces_ResidesInNursingFacilities,"Number of Multiracial People Residing in Nursing Facilities;Number of people who are Two or More Races, in Nursing Facilities;Population: Two or More Races, Nursing Facilities;The number of people in nursing facilities who are multiracial"
Count_Person_USCitizenBornAbroadOfAmericanParents,Number of American citizens born to American parents outside the United States;Number of US Citizens Born Abroad to American Parents;Number of US citizens born abroad to American parents;Number of US citizens born to American parents outside the US;Number of US citizens born to American parents outside the United States;The number of US citizens born to American parents outside of the United States
Count_Person_USCitizenBornInPuertoRicoOrUSIslandAreas,Population: US Citizen Born in Puerto Rico or USIsland Areas;US Citizens Born Population in Puerto Rico;the number of people born in puerto rico who are us citizens;the number of people in puerto rico who are us citizens by birth;the number of us citizens born in puerto rico;the population of puerto rico that is us citizens by birth
Count_Person_USCitizenBornInTheUnitedStates,1 Number of people born in the US who are US citizens;1 Number of people born in the United States who are US citizens;Number of US Citizens Born in the United States;Number of US citizens born in the US;Number of US citizens born in the United States;Number of people born in the US who are US citizens;Number of people born in the United States who are US citizens
Count_Person_USCitizenByNaturalization,How many people have become US citizens through naturalization?;Number of US Citizens by Naturalization;Number of US citizens by naturalization;Number of US citizens who became citizens through naturalization;Number of naturalized US citizens;Number of people who have become US citizens by naturalization;Number of people who have become US citizens through the process of naturalization
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthAfrica,"Population: US Citizen by Naturalization, Foreign Born, Africa;US Citizens By Naturalization Foreign Born In Africa;africans who have been granted us citizenship;africans who have been naturalized as us citizens;foreign-born africans who have become us citizens through naturalization;us citizens who were born in africa and naturalized in the us"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthAsia,"Foreign-Born Population in Asia Who Are US Citizens by Naturalization;Population: US Citizen by Naturalization, Foreign Born, Asia;the number of asian-born people who are now us citizens;the number of naturalized us citizens from asia;the number of people born in asia who are now us citizens by naturalization;the number of people who were born in asia and have become us citizens through the process of naturalization"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthCaribbean,"Foreign-Born Population in the Caribbean US Citizen by Naturalization;Population: US Citizen by Naturalization, Foreign Born, Caribbean;the number of caribbean immigrants who have become us citizens;the number of people born in the caribbean who have become us citizens through naturalization;the number of people who have been naturalized as us citizens from the caribbean;the number of people who were born in the caribbean and now hold us citizenship"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthCentralAmericaExceptMexico,"Foreign-Born Population Who Are US Citizens by Naturalization in Central America, Except Mexico;Population: US Citizen by Naturalization, Foreign Born, Central America Except Mexico;number of central american immigrants who became us citizens;number of central american immigrants who naturalized in the us;number of us citizens in central america, except mexico, who naturalized;the number of people who were born in central america and have become us citizens through naturalization"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthEasternAsia,"Foreign-Born Population Who Are US Citizens by Naturalization in Eastern Asia;Population: US Citizen by Naturalization, Foreign Born, Eastern Asia;the number of eastern asian immigrants who have become us citizens;the number of eastern asians who have been granted us citizenship;the number of naturalized us citizens from eastern asia;the number of people from eastern asia who have become us citizens through naturalization"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthEurope,"Foreign-Born US Citizens by Naturalization in Europe;Population: US Citizen by Naturalization, Foreign Born, Europe;number of naturalized us citizens in europe;number of people who have become us citizens through naturalization in europe;the number of naturalized us citizens in europe;the number of people who were born in another country but have become us citizens and live in europe"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthLatinAmerica,"Foreign Born US Citizen by Naturalization in Latin America;Foreign-Born US Citizen by Naturalization in Latin America;Population: US Citizen by Naturalization, Foreign Born, Latin America;us citizen by naturalization from latin america;us citizen by naturalization from latin american countries;us citizen by naturalization in latin america;us citizen by naturalization in latin american countries"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthMexico,"Population: US Citizen by Naturalization, Foreign Born, Country/MEX;US Citizens By Naturalization Foreign-Born In Mexico;foreign-born mexicans who have naturalized as us citizens;mexican immigrants who have become us citizens;mexican nationals who have become us citizens;people from mexico who have become us citizens"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthNorthamerica,"Foreign-Born Population in North America Who are US Citizens by Naturalization;Population: US Citizen by Naturalization, Foreign Born, Northamerica;the number of people born in north america who have become us citizens through naturalization;the number of people who have been granted us citizenship through naturalization after having been born in north america;the number of people who were born in north america and have become us citizens through the process of naturalization;the number of people who were born in north america and have chosen to become us citizens"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthNorthernWesternEurope,"Foreign Borns in Northern Western European Who are US Citizens by Naturalization;Population: US Citizen by Naturalization, Foreign Born, Northern Western Europe;naturalized us citizens from northern western europe;people born in northern western europe who have become us citizens through the process of naturalization;people from northern western europe who are us citizens by naturalization;people who were born in northern western europe and are now us citizens"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthOceania,"Foreign-Born Population in Oceania US Citizens by Naturalization;Population: US Citizen by Naturalization, Foreign Born, Oceania;the number of naturalized us citizens in oceania;the number of people who have become us citizens through the process of naturalization after having been born in oceania;the number of people who have been granted us citizenship after having been born in oceania;the number of people who have been naturalized as us citizens from oceania"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthSouthCentralAsia,"Foreign-Born Population in South Central Asia Who are US Citizens by Naturalization;Population: US Citizen by Naturalization, Foreign Born, South Central Asia;people born in south central asia who are us citizens by naturalization;south central asian immigrants who are us citizens by naturalization;us citizens by naturalization who were born in south central asia;us citizens who were born in south central asia and naturalized"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthSouthEasternAsia,"Foreign Borns in South Eastern Asia US Citizens by Naturalization;Population: US Citizen by Naturalization, Foreign Born, South Eastern Asia;southeast asian immigrants who are now us citizens;southeast asian immigrants who became us citizens;southeast asian naturalized us citizens;us citizens from southeast asia who naturalized"
Count_Person_USCitizenByNaturalization_ForeignBorn_PlaceOfBirthSouthamerica,"Population: US Citizen by Naturalization, Foreign Born, Southamerica;number of south american immigrants who have become us citizens;number of south american naturalized us citizens;number of south americans who have naturalized as us citizens;number of us citizens by naturalization from south america"
